visit_id,agreement_id,vehicle_dealership_name,customer_id,vehicle_agency_brand_name,branch_division_name,branch_division_id,visit_start_date,visit_end_date,audit_sfctry_score_epse_type,agency_score_give_person_name,block_agncy_cr_line_mark_type,agency_rating_date,audit_score_hms_date,audit_bncl_financed_veh_number,audit_bncl_financed_veh_amount,operation_currency_type,audit_agncy_verif_veh_number,audit_agncy_verif_veh_amount,audit_non_verified_veh_number,audit_non_verified_veh_amount,audit_agncy_found_veh_number,audit_imperfect_veh_number,pend_delivery_paid_veh_number,non_paid_dspsl_sold_veh_number,brand_same_exchange_veh_number,liquidated_vehicles_number,agency_arrive_pend_veh_number,audit_missing_vehicles_number,agency_rej_audit_visit_number,agency_transferred_veh_number,stln_reported_veh_tot_number,agncy_penalty_vehicle_number,audit_non_verified_veh_per,level1_service_group_type,purchase_amount,settlement_days_number,audit_rgtry_new_veh_number,audit_rgtry_prwd_veh_number
5967,SNHYN,ALDEN NAUCALPAN SA D E CV,B1060713,SEMINUEVOS,CC METRO,1852.0,09/12/2021,10/12/2021,Satisfactoria,CSC Plan Piso,0,10/12/2021,10:47,1,304800.0,MXP,1,304800.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,6.0,0,1
5970,HYLVE,ALDEN NAUCALPAN SA D E CV,B1060713,HYUNDAI,CC METRO,1852.0,09/12/2021,10/12/2021,Satisfactoria,Edgar Aguilar,0,13/12/2021,20:09,46,15441784.64,MXP,37,10755994.47,9,4685790.17,20,0,13,0,0,4,9,0,0,0,0,0,0,03:50,0.0,12.0,46,0
5971,GMAG3,CHEVROLET AGUINACO Y COMPA#IA SA DE CV,17225106,CHEVROLET      ,METRO,1816.0,07/12/2021,08/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,09/12/2021,14:53,48,21154909.71,MXP,40,15277645.64,5,2778476.19,19,0,12,0,0,9,4,0,0,1,0,0,2,02:41,0.0,12.0,48,0
5974,CVM01,"CAMIONES VENCE,SA DE CV",19693028,MERCEDEZ B CAMI,NOROESTE,1794.0,07/12/2021,08/12/2021,Satisfactoria,CSC Plan Piso,0,08/12/2021,14:37,2,2400809.72,MXP,2,2400809.72,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,2,0
5975,FOMA1,"PLASENCIA MAZATLAN,S A DE CV",17991272,FORD,OCCIDENTE,723.0,06/12/2021,07/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,08/12/2021,12:45,20,10854519.0,MXP,16,9163598.0,4,1690921.0,11,1,0,0,0,4,4,0,0,0,0,0,0,22:20,0.0,12.0,20,0
5976,HYPED,ALDEN PEDREGAL SA DE CV,B1891689,HYUNDAI,CC METRO,1852.0,06/12/2021,07/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,08/12/2021,14:29,42,14373110.76,MXP,38,13122839.68,1,367074.58,19,0,8,0,0,11,0,0,0,1,0,0,2,02:29,0.0,12.0,42,0
5978,COMO3,"COMERCIALIZADORA DE MOTOS,SA DE CV",21564330,HONDA MOTOS,OCCIDENTE,723.0,06/12/2021,10/12/2021,Satisfactoria,Edgar Aguilar,0,13/12/2021,20:13,537,18767556.2,MXP,488,17078843.8,49,1688712.4,378,0,10,0,0,100,0,0,0,49,0,0,9,01:23,0.0,12.0,537,0
5985,SNKS7,ALDEN K SATELITE SA DE CV,B3294775,SEMINUEVOS,CC METRO,1852.0,02/12/2021,03/12/2021,Satisfactoria,CSC Plan Piso,0,03/12/2021,10:04,12,2313840.0,MXP,12,2313840.0,0,0.0,4,0,0,0,0,8,0,0,0,0,0,0,0,00:00,0.0,6.0,0,12
5995,VLVLS,AUTOMOTRIZ GOTEMBURG O SA DE CV,C0091692,VOLVO,NORESTE,832.0,03/12/2021,03/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,06/12/2021,17:44,13,13026271.0,MXP,0,0.0,13,13026271.0,0,0,0,0,0,0,13,0,0,0,0,0,0,01:09,0.0,12.0,13,0
5996,10031,"PREMIUM AUTOMOTRIZ,S A DE CV",22926537,HONDA,OCCIDENTE,723.0,09/12/2021,14/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,15/12/2021,18:28,32,13659917.78,MXP,28,11905993.98,4,1753923.8,24,0,0,0,0,4,3,0,0,1,0,0,3,00:40,0.0,12.0,32,0
5998,10003,"EXCELENCIA MOTORS,SA DE CV",19899016,HONDA,OCCIDENTE,723.0,02/12/2021,03/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,06/12/2021,17:01,73,31352260.58,MXP,70,30238529.25,3,1113731.33,36,0,8,0,0,26,3,0,0,0,0,0,0,02:29,0.0,12.0,73,0
5999,10061,"PREMIUM AUTOMOTRIZ,S A DE CV",22926537,HONDA,OCCIDENTE,723.0,03/12/2021,07/12/2021,Satisfactoria,Edgar Aguilar,0,08/12/2021,16:50,32,13738091.32,MXP,27,11801929.75,5,1936161.57,20,0,0,0,0,7,3,0,0,2,0,0,6,03:57,0.0,12.0,32,0
6000,AL091,ALDEN MORELOS SA DE CV,B5488090,SUZUKI,CC METRO,1852.0,10/12/2021,13/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,13/12/2021,20:07,24,7361085.58,MXP,17,5425521.84,7,1935563.74,17,0,0,0,0,0,7,0,0,0,0,0,0,09:58,0.0,12.0,24,0
6001,10083,"EXCELENCIA MOTORS,SA DE CV",19899016,HONDA,OCCIDENTE,723.0,02/12/2021,03/12/2021,Satisfactoria,Edgar Aguilar,0,06/12/2021,18:49,79,33714302.97,MXP,78,33357512.14,1,356790.83,49,0,11,0,0,18,1,0,0,0,0,0,0,01:38,0.0,12.0,79,0
6003,SNR01,ALDEN ROILION SA DE CV,B7541847,SEMINUEVOS,CC METRO,1852.0,08/12/2021,16/12/2021,Deficiente,FABIOLA ALVAREZ PAEZ,1,16/12/2021,12:37,8,1088080.0,MXP,8,1088080.0,0,0.0,4,1,0,1,0,2,0,0,0,0,0,0,0,02:00,0.0,6.0,0,8
6004,10013,AUTO SHAT SA DE CV,20846553,HONDA,OCCIDENTE,723.0,15/12/2021,16/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,16/12/2021,15:09,45,19382545.78,MXP,44,19004075.53,0,0.0,20,0,17,0,0,7,0,0,0,0,0,0,0,04:36,0.0,12.0,45,0
6006,ROIL1,ALDEN ROILION SA DE CV,B7541847,PEUGEOT,CC METRO,1852.0,09/12/2021,13/12/2021,Satisfactoria,CSC Plan Piso,0,13/12/2021,13:25,3,1132475.18,MXP,3,1132475.18,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,3,0
6007,10041,AUTO SHAT SA DE CV,20846553,HONDA,OCCIDENTE,723.0,03/12/2021,06/12/2021,Satisfactoria,Edgar Aguilar,0,07/12/2021,16:21,56,23140356.11,MXP,50,20896777.65,5,1834808.25,28,0,16,0,0,6,0,0,0,5,0,0,8,01:33,0.0,12.0,56,0
6010,10018,DALTON MOTORS SLP SA DE CV,25645054,HONDA,OCCIDENTE,723.0,01/12/2021,07/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,08/12/2021,12:47,62,25713638.45,MXP,52,21793030.57,10,3920607.88,39,0,8,0,0,5,4,0,0,6,0,0,9,20:03,0.0,12.0,62,0
6012,VWMZ2,POPUL AUTO DE MAZATL AN SA DE CV,17762001,VOLKSWAGEN,NOROESTE,1799.0,06/12/2021,07/12/2021,Satisfactoria,CSC Plan Piso,0,07/12/2021,12:32,18,5320558.87,MXP,18,5320558.87,0,0.0,9,0,0,0,0,9,0,0,0,0,0,0,0,00:00,0.0,12.0,18,0
6013,10100,DALTON MOTORS SLP SA DE CV,25645054,HONDA,OCCIDENTE,723.0,01/12/2021,03/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,06/12/2021,17:50,72,29151141.08,MXP,64,26114617.33,8,3036523.75,53,0,6,0,0,5,3,0,0,5,0,0,6,07:10,0.0,12.0,72,0
6015,HYIST,JEJU AUTOMOTRIZ SA D E CV,B2341823,HYUNDAI,SUR,715.0,07/12/2021,08/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,09/12/2021,16:11,3,1172632.79,MXP,1,348011.37,2,824621.42,0,0,1,0,0,0,2,0,0,0,0,0,0,20:57,0.0,12.0,3,0
6017,ECOTE,ECOCAMIONES DEL NORO ESTE SA DE CV,87710730,ISUZU,OCCIDENTE,7701.0,06/12/2021,07/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,08/12/2021,14:31,11,7140225.29,MXP,3,1712857.17,8,5427368.12,0,0,0,0,0,3,8,0,0,0,0,0,0,18:51,0.0,12.0,11,0
6018,HYOA1,JEJU AUTOMOTRIZ SA D E CV,B2341823,HYUNDAI,SUR,715.0,06/12/2021,07/12/2021,Satisfactoria,Edgar Aguilar,0,08/12/2021,17:55,16,5175901.5,MXP,14,4305466.74,2,870434.76,5,0,0,0,1,8,2,0,0,0,0,0,0,00:38,0.0,12.0,16,0
6019,HYDAL,DALTON AUTOS DE CORE A GDL SA DE CV,B1398793,HYUNDAI,OCCIDENTE,723.0,09/12/2021,16/12/2021,Satisfactoria,Jose Ballesteros Dev,0,17/12/2021,22:23,96,33746984.15,MXP,87,29874047.94,9,3872936.21,36,0,26,0,0,25,0,0,0,9,0,0,9,05:11,0.0,5.0,96,0
6022,HYIN4,DALTON AUTOS DE CORE A DF SA DE CV,B2330558,HYUNDAI,OCCIDENTE,723.0,09/12/2021,09/12/2021,Satisfactoria,Edgar Aguilar,0,10/12/2021,18:37,42,14841462.84,MXP,41,14406245.46,1,435217.38,9,0,16,0,0,16,1,0,0,0,0,0,0,00:43,0.0,12.0,42,0
6025,DALSM,DALTON SEMINUEVOS.CO M SA DE CV,B2700732,SEMINUEVOS,OCCIDENTE,723.0,10/12/2021,14/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,14/12/2021,17:45,35,5921920.0,MXP,30,5026000.0,0,0.0,25,0,0,0,0,5,0,0,0,0,0,0,0,06:18,0.0,6.0,0,35
6028,KIDA4,DALTON AUTOS DE ORIE NTE SLP SA DE CV,B3408099,KIA,OCCIDENTE,723.0,02/12/2021,03/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,06/12/2021,16:39,8,2645047.46,MXP,8,2645047.46,0,0.0,4,1,0,0,0,3,0,0,0,0,0,0,0,06:42,0.0,12.0,8,0
6031,KIDA6,DALTON AUTOS DE ORIE NTE GDL SA DE CV,B3408200,KIA,OCCIDENTE,723.0,10/12/2021,13/12/2021,Deficiente,Edgar Aguilar,1,13/12/2021,22:06,31,9912905.58,MXP,31,9912905.58,0,0.0,11,0,18,1,0,1,0,0,0,0,0,0,0,11:45,0.0,12.0,31,0
6034,KIDA5,DALTON AUTOS DE ORIE NTE DF SA DE CV,B4033149,KIA,OCCIDENTE,723.0,07/12/2021,08/12/2021,Satisfactoria,Edgar Aguilar,0,09/12/2021,16:17,1,297220.27,MXP,1,297220.27,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,05:21,0.0,12.0,1,0
6035,HYSAN,AUTOS COREANOS DE GU ADALAJARA SA DE CV,B1622208,HYUNDAI,OCCIDENTE,723.0,14/12/2021,15/12/2021,Satisfactoria,CSC Plan Piso,0,15/12/2021,09:43,1,414274.57,MXP,1,414274.57,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,00:00,0.0,12.0,1,0
6036,AUC36,"AUTOS DE CALIDAD DE ZACATECAS,SA DE CV",20983206,FORD,BAJIO,7709.0,09/12/2021,10/12/2021,Satisfactoria,Edgar Ricardo Fernández G,0,13/12/2021,22:45,4,2821354.0,MXP,4,2821354.0,0,0.0,1,0,3,0,0,0,0,0,0,0,0,0,0,10:43,0.0,12.0,4,0
6039,VOLTI,AUTOMOVILES ALEMANES DEL NORTE SA DE CV,C5380871,VOLVO,OCCIDENTE,814.0,09/12/2021,13/12/2021,Satisfactoria,CSC Plan Piso,0,13/12/2021,12:59,6,6709997.96,MXP,6,6709997.96,0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,6,0
6041,HYPL3,AUTOS COREANOS DE GU ADALAJARA SA DE CV,B1622208,HYUNDAI,OCCIDENTE,723.0,14/12/2021,15/12/2021,Satisfactoria,CSC Plan Piso,0,15/12/2021,09:43,5,1931832.39,MXP,5,1931832.39,0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,00:00,0.0,12.0,5,0
6042,JACMT,MEXICANA AUTOMOTRIZ SA DE CV,17632852,JAC MOTORS,NORESTE,813.0,02/12/2021,06/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,06/12/2021,18:05,18,8135485.76,MXP,17,7743003.88,1,392481.88,13,0,0,0,0,4,1,0,0,0,0,0,0,08:23,0.0,12.0,18,0
6046,HYIN2,HERENCIA AUTOMOTRIZ SA DE CV,B1577382,HYUNDAI,CC METRO,1851.0,03/12/2021,03/12/2021,Satisfactoria,Edgar Aguilar,0,06/12/2021,18:50,37,10738815.87,MXP,30,8712054.96,5,1472512.57,27,0,0,0,0,3,2,0,0,3,0,0,8,19:09,0.0,12.0,37,0
6048,MBLGN,AUTOMOTRIZ LAGUNERA SA DE CV,10069240,MERCEDES BENZ,NORESTE,815.0,06/12/2021,07/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,07/12/2021,19:30,24,31082450.98,MXP,23,29801765.37,0,0.0,16,0,7,0,0,0,0,0,0,0,0,0,0,09:39,0.0,12.0,24,0
6050,10027,MILENIO AUTOMOTRIZ S A DE CV,11677219,HONDA,NORESTE,815.0,07/12/2021,07/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,08/12/2021,12:49,23,9877831.3,MXP,22,9573437.06,1,304394.24,9,0,3,0,0,10,0,0,0,1,0,0,4,20:56,0.0,12.0,23,0
6052,10059,MILENIO AUTOMOTRIZ S A DE CV,11677219,HONDA,NORESTE,815.0,06/12/2021,07/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,08/12/2021,14:34,28,12097261.4,MXP,28,12097261.4,0,0.0,16,0,9,0,0,3,0,0,0,0,0,0,0,02:16,0.0,12.0,28,0
6054,10124,MILENIO AUTOMOTRIZ S A DE CV,11677219,HONDA,NORESTE,815.0,09/12/2021,10/12/2021,Satisfactoria,Edgar Ricardo Fernández G,0,13/12/2021,23:00,14,5527500.42,MXP,12,4572040.66,1,425042.93,5,0,7,0,0,0,1,0,0,0,0,0,0,06:21,0.0,12.0,14,0
6060,HYSAL,VALKO AUTOMOTRIZ SA DE CV,B4188549,HYUNDAI,NORESTE,815.0,14/12/2021,15/12/2021,Satisfactoria,Edgar Ricardo Fernández G,0,15/12/2021,19:25,21,10331183.12,MXP,10,4724082.62,11,5607100.5,7,0,1,0,0,2,11,0,0,0,0,0,0,09:41,0.0,12.0,21,0
6062,HYDGO,VALKO AUTOMOTRIZ SA DE CV,B4188549,HYUNDAI,NORESTE,815.0,06/12/2021,07/12/2021,Satisfactoria,Edgar Aguilar,0,08/12/2021,17:56,4,2518407.78,MXP,3,1968275.9,1,550131.88,3,0,0,0,0,0,1,0,0,0,0,0,0,22:49,0.0,12.0,4,0
6071,10055,"AUTO DIVER XALAPA, S .A. DE C.V.",13831428,HONDA,SUR,1808.0,01/12/2021,02/12/2021,Satisfactoria,CSC Plan Piso,0,02/12/2021,09:52,3,1087478.15,MXP,3,1087478.15,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,00:00,0.0,12.0,3,0
6075,10042,AUTO DIVER ORIZABA S A DE CV,36406310,HONDA,SUR,1808.0,01/12/2021,02/12/2021,Satisfactoria,CSC Plan Piso,0,02/12/2021,09:47,5,1809612.64,MXP,5,1809612.64,0,0.0,2,0,0,0,0,3,0,0,0,0,0,0,0,00:00,0.0,12.0,5,0
6076,TMA06,TU MEJOR AGENCIA AUT OMOTRIZ SA DE CV,95754155,CHEVROLET,NOROESTE,818.0,06/12/2021,08/12/2021,Satisfactoria,CSC Plan Piso,0,08/12/2021,09:22,4,4982165.75,MXP,4,4982165.75,0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,00:00,0.0,12.0,4,0
6077,10076,AUTO DIVER POZA RICA SA DE CV,51681071,HONDA,SUR,1808.0,03/12/2021,06/12/2021,Satisfactoria,CSC Plan Piso,0,06/12/2021,10:43,2,791504.06,MXP,2,791504.06,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,00:00,0.0,12.0,2,0
6079,10090,AUTO DIVER CORDOBA S A DE CV,51816265,HONDA,SUR,1808.0,01/12/2021,02/12/2021,Satisfactoria,CSC Plan Piso,0,02/12/2021,09:55,5,1885716.35,MXP,5,1885716.35,0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,00:00,0.0,12.0,5,0
6082,MGCH1,AUTOS JUVENTUD DE CH IHUAHUA SA DE CV,C7202341,M G,NOROESTE,818.0,06/12/2021,09/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,10/12/2021,15:16,15,4849542.64,MXP,15,4849542.64,0,0.0,9,0,6,0,0,0,0,0,0,0,0,0,0,23:14,0.0,12.0,15,0
6085,DACZ1,DISTRIBUIDORA DE AUT OS Y CAMIONES DE ZAM ORA S A,20992249,INTERNATIONAL,OCCIDENTE,1802.0,08/12/2021,09/12/2021,Deficiente,FABIOLA ALVAREZ PAEZ,1,10/12/2021,15:41,16,17569722.81,MXP,10,10346973.61,2,3099670.99,7,0,0,0,0,3,0,1,0,1,0,0,6,22:12,0.0,12.0,16,0
6087,HDVJM,ESMERALDA MOTORCYCLE SAPI DE CV,C0334464,HARLEY DAVIDSON,CC METRO,827.0,07/12/2021,08/12/2021,Satisfactoria,CSC Plan Piso,0,08/12/2021,12:20,10,4145459.99,MXP,10,4145459.99,0,0.0,9,0,0,0,0,1,0,0,0,0,0,0,0,00:00,0.0,12.0,10,0
6096,VWCUM,MONTERREY MOTORS CUM SA DE CV,68391655,VOLKSWAGEN,NORESTE,2239.0,03/12/2021,06/12/2021,Satisfactoria,Edgar Aguilar,0,06/12/2021,19:29,60,20043032.1,MXP,60,20043032.1,0,0.0,0,0,55,0,0,5,0,0,0,0,0,0,0,07:18,0.0,12.0,60,0
6102,HYCUM,MODAUTO MOTORS SA DE CV,B2340096,HYUNDAI,NORESTE,2239.0,03/12/2021,06/12/2021,Satisfactoria,CSC Plan Piso,0,06/12/2021,11:03,1,846893.18,MXP,1,846893.18,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,1,0
6104,HYTAM,MODAUTO TAMPICO SA D E CV,B4453483,HYUNDAI,NORESTE,2239.0,01/12/2021,02/12/2021,Satisfactoria,Edgar Aguilar,0,03/12/2021,16:16,2,985349.26,MXP,2,985349.26,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,05:45,0.0,12.0,2,0
6108,HYLIN,MODAUTO LINDAVISTA S A DE CV,B9889406,HYUNDAI,NORESTE,2239.0,08/12/2021,09/12/2021,Satisfactoria,CSC Plan Piso,0,09/12/2021,17:36,1,367074.58,MXP,1,367074.58,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,1,0
6110,HYCNT,MODAUTO CONTRY SA DE CV,C3684773,HYUNDAI,NORESTE,2239.0,02/12/2021,02/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,03/12/2021,15:38,11,4930766.6,MXP,8,3430853.21,3,1499913.39,5,0,3,0,0,0,3,0,0,0,0,0,0,02:05,0.0,12.0,11,0
6112,ASEM1,"AUTOMOVILISTICA ANDR ADE,SA DE CV",17093442,SEMINUEVOS,CC METRO,1851.0,03/12/2021,06/12/2021,Satisfactoria,Edgar Aguilar,0,06/12/2021,19:27,17,2616080.0,MXP,16,2120080.0,0,0.0,10,0,0,0,0,6,0,0,0,0,0,0,0,08:52,0.0,6.0,0,17
6116,ZSEM1,ZARAGOZA MOTRIZ SA D E CV,18023147,SEMINUEVOS,CC METRO,1851.0,01/12/2021,02/12/2021,Satisfactoria,Edgar Aguilar,0,03/12/2021,16:17,39,10607680.0,MXP,38,10110880.0,1,496800.0,16,2,0,0,0,20,0,0,0,1,0,0,2,05:30,0.0,6.0,0,39
6118,ZAMO2,ZARAGOZA MOTRIZ SA D E CV,18023147,NISSAN,CC METRO,1851.0,01/12/2021,02/12/2021,Satisfactoria,CSC Plan Piso,0,02/12/2021,10:17,106,41952629.63,MXP,106,41952629.63,0,0.0,0,0,0,0,0,106,0,0,0,0,0,0,0,00:00,0.0,5.0,106,0
6119,JLRFU,FUSION MOTORS SAPI D E CV,C0879403,JAGUAR LAND ROV,BAJIO,830.0,03/12/2021,03/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,06/12/2021,17:52,6,10879199.2,MXP,0,0.0,2,3754432.8,0,0,0,0,0,0,1,1,0,0,0,0,0,03:22,0.0,12.0,6,0
6120,AASEM,AUTOANGAR SA DE CV,25497255,SEMINUEVOS,CC METRO,1851.0,03/12/2021,13/12/2021,Deficiente,EUNICE NATIVIDAD RIOS REY,1,14/12/2021,19:18,19,4661600.0,MXP,18,4556000.0,1,105600.0,16,1,0,1,0,0,0,0,0,1,0,0,5,19:50,0.0,6.0,0,19
6122,AAN01,AUTOANGAR SA DE CV,25497255,CHRYSLER,CC METRO,1851.0,03/12/2021,06/12/2021,Satisfactoria,CSC Plan Piso,0,06/12/2021,10:45,1,352073.57,MXP,1,352073.57,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,1,0
6123,JLMAB,MABER MOTORS SAPI DE CV,C0879585,JAGUAR LAND ROV,BAJIO,830.0,06/12/2021,07/12/2021,Satisfactoria,CSC Plan Piso,0,07/12/2021,10:05,9,16050889.84,MXP,9,16050889.84,0,0.0,6,0,0,0,0,3,0,0,0,0,0,0,0,00:00,0.0,12.0,9,0
6127,CAJ08,CALIDAD JAPONESA SA DE CV,68861426,SUZUKI,SUR,816.0,13/12/2021,14/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,14/12/2021,17:04,5,1625556.28,MXP,4,1251159.76,1,374396.52,0,0,0,0,0,4,1,0,0,0,0,0,0,04:30,0.0,12.0,5,0
6128,ALSE1,"DISTRIBUIDORA LOMAS ANAHUAC,SA DE CV",26710890,SEMINUEVOS,CC METRO,1851.0,06/12/2021,07/12/2021,Deficiente,Edgar Aguilar,1,07/12/2021,16:29,9,1225040.0,MXP,9,1225040.0,0,0.0,3,0,2,4,0,0,0,0,0,0,0,0,0,05:39,0.0,6.0,0,9
6129,10134,CONAUSA CENTRAL DE A BASTO SA DE CV,88552862,HONDA,SUR,816.0,06/12/2021,07/12/2021,Satisfactoria,CSC Plan Piso,0,07/12/2021,10:15,7,2654617.46,MXP,7,2654617.46,0,0.0,3,0,0,0,0,4,0,0,0,0,0,0,0,00:00,0.0,12.0,7,0
6134,AZSEM,ANGAR AZCAPOTZALCO S A DE CV,55617400,SEMINUEVOS,CC METRO,1851.0,03/12/2021,13/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,14/12/2021,19:08,42,6480000.0,MXP,39,5962480.0,2,289920.0,24,1,0,0,0,14,0,0,0,2,0,0,4,06:18,0.0,6.0,0,42
6136,AAZ02,ANGAR AZCAPOTZALCO S A DE CV,55617400,GENERAL MOTORS,CC METRO,1851.0,03/12/2021,06/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,06/12/2021,18:07,9,4998092.46,MXP,7,4377289.63,0,0.0,2,0,0,0,0,5,0,0,0,0,0,0,0,07:01,0.0,12.0,9,0
6138,SSME2,ANGAR SATELITE SA DE CV,59255079,SEMINUEVOS,CC METRO,1851.0,10/12/2021,14/12/2021,Satisfactoria,Edgar Ricardo Fernández G,0,14/12/2021,19:06,11,1776240.0,MXP,10,1686800.0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,08:40,0.0,6.0,0,11
6143,NEON1,"AUTOPOLANCO,SA DE CV",22812541,CHRYSLER,METRO,811.0,07/12/2021,08/12/2021,Satisfactoria,CSC Plan Piso,0,08/12/2021,11:53,18,9945537.0,MXP,18,9945537.0,0,0.0,17,0,0,0,0,1,0,0,0,0,0,0,0,00:00,0.0,12.0,18,0
6147,HYCO1,KOREAN MOTORS SA DE CV,B1580085,HYUNDAI,METRO,811.0,03/12/2021,06/12/2021,Satisfactoria,FABIOLA ALVAREZ PAEZ,0,07/12/2021,10:40,19,7858907.35,MXP,12,4978213.5,7,2880693.85,8,0,1,0,0,3,7,0,0,0,0,0,0,23:29,0.0,12.0,19,0
6149,HYCO2,KOREAN MOTORS SA DE CV,B1580085,HYUNDAI,METRO,811.0,03/12/2021,07/12/2021,Satisfactoria,EUNICE NATIVIDAD RIOS REY,0,07/12/2021,13:45,17,6532539.48,MXP,16,6215817.05,0,0.0,15,0,1,0,0,0,0,0,0,0,0,0,0,03:44,0.0,12.0,17,0
6150,ACSLS,AUTOMOVILES COMPACTO S DE SAN LUIS SA DE CV,17116240,SEAT,BAJIO,830.0,03/12/2021,06/12/2021,Satisfactoria,CSC Plan Piso,0,06/12/2021,11:00,3,1184231.67,MXP,3,1184231.67,0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,00:00,0.0,12.0,3,0
6151,HYCO3,KOREAN MOTORS SA DE CV,B1580085,HYUNDAI,METRO,811.0,03/12/2021,06/12/2021,Satisfactoria,Edgar Aguilar,0,06/12/2021,19:27,18,6884700.18,MXP,14,5013408.6,4,1871291.58,13,0,0,0,0,1,4,0,0,0,0,0,0,09:33,0.0,12.0,18,0
6152,ACSLV,AUTOMOVILES COMPACTO S DE SAN LUIS SA DE CV,17116240,VOLKSWAGEN,BAJIO,830.0,03/12/2021,06/12/2021,Satisfactoria,CSC Plan Piso,0,06/12/2021,09:55,7,3550514.69,MXP,7,3550514.69,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0.0,12.0,7,0
6153,TSF02,AUTOMOTRIZ NIHON SA DE CV,B2127941,TOYOTA,METRO,811.0,08/12/2021,09/12/2021,Satisfactoria,CSC Plan Piso,0,09/12/2021,19:50,7,2551812.4,MXP,7,2551812.4,0,0.0,6,0,0,0,0,1,0,0,0,0,0,0,0,00:00,0.0,12.0,7,0
6155,COAPA,CONTINENTAL COAPA SA DE CV,C2775934,KIA,METRO,811.0,06/12/2021,07/12/2021,Deficiente,FABIOLA ALVAREZ PAEZ,1,08/12/2021,14:44,10,3532233.97,MXP,8,2923243.43,2,608990.54,5,0,1,0,0,2,0,0,0,2,0,0,20,01:43,0.0,12.0,10,0
6157,VOLLA,"AUTOS LACITE,SA DE C V",24611044,VOLVO,METRO,1841.0,08/12/2021,09/12/2021,Satisfactoria,Edgar Aguilar,0,10/12/2021,18:38,15,16175270.8,MXP,15,16175270.8,0,0.0,12,0,3,0,0,0,0,0,0,0,0,0,0,22:53,0.0,12.0,15,0
6158,HTXXI,CAMIONES Y AUTOBUSES PENINSULAR SA DE CV,B5671964,NEOHYUNDAI,SURESTE,841.0,07/12/2021,07/12/2021,Satisfactoria,Edgar Aguilar,0,08/12/2021,17:59,5,3910000.03,MXP,5,3910000.03,0,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,00:16,0.0,12.0,5,0
6162,SMSE2,SOLANA MOTORS S.A. D E C.V.,38300503,SEMINUEVOS,OCCIDENTE,723.0,10/12/2021,14/12/2021,Satisfactoria,Edgar Aguilar,0,14/12/2021,19:23,12,2348240.0,MXP,11,2043520.0,0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,09:12,0.0,6.0,0,12
